ID,Product,Region,Profession,Age,First Rate Paid,Contract sum,Closing Date
512,Health,150,Farmer,38,Y,"5,000",Oct-90
513,Life,150,Employee,38,Y,"5,000",Oct-90
514,Car,150,Employee,38,N,"5,000",Oct-90
515,Life,150,Farmer,38,Y,"5,000",Oct-90
516,Life,150,Employee,39,Y,"5,000",Oct-90
517,Life,150,Farmer,39,Y,"5,000",Oct-90
518,Household,150,Employee,39,Y,"5,000",Oct-90
519,Life,150,Farmer,39,Y,"5,000",Oct-90
520,Life,150,Farmer,39,Y,"5,000",Oct-90
521,Car,150,Farmer,39,Y,"5,000",Oct-90
522,Life,150,Farmer,39,N,"5,000",Oct-90
523,Car,150,Student,39,N,"5,000",Oct-90
524,Life,150,Employee,39,N,"5,000",Oct-90
525,Household,160,Farmer,39,Y,"5,000",Oct-90
526,Life,150,Farmer,39,Y,"5,000",Oct-90
527,Car,160,Employee,39,N,"5,000",Oct-90
528,Life,160,Employee,39,N,"5,000",Oct-90
529,Life,150,Farmer,39,Y,"5,000",Oct-90
530,Life,150,Farmer,39,Y,"5,000",Oct-90
531,Life,160,Employee,39,N,"5,000",Oct-90
532,Life,150,Employee,39,N,"5,000",Oct-90
533,Life,150,Employee,39,Y,"5,000",Oct-90
534,Household,150,Employee,39,Y,"5,000",Oct-90
535,Life,150,Farmer,39,Y,"5,000",Oct-90
536,Car,160,Farmer,40,Y,"5,000",Oct-90
537,Life,150,Employee,40,Y,"5,000",Oct-90
538,Health,150,Employee,40,Y,"5,000",Oct-90
539,Life,150,Employee,40,Y,"5,000",Oct-90
540,Life,150,Farmer,40,Y,"5,000",Oct-90
541,Life,160,Employee,40,Y,"5,000",Oct-90
542,Health,150,Employee,40,N,"5,000",Oct-90
543,Health,150,Employee,40,N,"5,000",Oct-90
544,Life,150,Farmer,40,Y,"5,000",Oct-90
545,Car,150,Farmer,40,Y,"5,000",Oct-90
546,Life,150,Employee,40,Y,"5,000",Oct-90
547,Life,150,Employee,40,Y,"5,000",Oct-90
548,Car,150,Employee,40,Y,"5,000",Oct-90
549,Life,150,Farmer,41,Y,"5,000",Oct-90
550,Car,150,Farmer,41,Y,"5,000",Oct-90
551,Life,150,Employee,41,N,"5,000",Oct-90
552,Household,150,Student,41,N,"5,000",Oct-90
553,Car,150,Employee,41,Y,"5,000",Oct-90
554,Life,150,Farmer,41,N,"5,000",Oct-90
555,Health,160,Employee,41,Y,"5,000",Oct-90
556,Life,150,Employee,41,Y,"5,000",Oct-90
557,Life,150,Farmer,41,Y,"5,000",Oct-90
558,Car,150,Farmer,41,Y,"5,000",Oct-90
559,Life,150,Employee,41,Y,"5,000",Oct-90
560,Car,150,Employee,41,N,"5,000",Oct-90
561,Car,150,Employee,41,Y,"5,000",Oct-90
562,Life,150,Farmer,41,Y,"5,000",Oct-90
563,Car,160,Farmer,41,Y,"5,000",Oct-90
564,Life,150,Employee,41,N,"5,000",Oct-90
565,Life,160,Employee,41,N,"5,000",Oct-90
566,Life,150,Farmer,41,Y,"5,000",Oct-90
567,Life,150,Executive emplyee,41,N,"5,000",Oct-90
568,Life,150,Employee,42,N,"5,000",Oct-90
569,Health,150,Employee,42,N,"5,000",Oct-90
570,Life,150,Employee,42,Y,"5,000",Oct-90
571,Life,160,Farmer,42,Y,"5,000",Oct-90
572,Life,150,Employee,42,Y,,Oct-90
573,Health,150,Employee,42,N,"5,000",Oct-90
574,Life,150,Employee,42,Y,"5,000",Oct-90
575,Life,150,Employee,42,N,"5,000",Oct-90
576,Car,150,Employee,42,Y,"5,000",Oct-90
577,Life,150,Farmer,42,Y,"5,000",Oct-90
578,Life,150,Farmer,42,N,"5,000",Oct-90
579,Car,150,Employee,42,N,"5,000",Oct-90
580,Life,150,Executive emplyee,42,Y,"5,000",Oct-90
581,Life,150,Employee,42,Y,"5,000",Oct-90
582,Health,150,Student,42,Y,"5,000",Oct-90
583,Health,150,Farmer,42,N,"5,000",Oct-90
584,Life,150,Employee,43,N,"5,000",Oct-90
585,Household,150,Employee,43,Y,"5,000",Oct-90
586,Life,150,Employee,43,Y,"5,000",Oct-90
587,Life,150,Executive emplyee,43,Y,"5,000",Oct-90
588,Life,160,Farmer,43,N,"5,000",Oct-90
589,Car,160,Employee,43,Y,"5,000",Oct-90
590,Health,150,Employee,43,Y,"5,000",Oct-90
591,Life,150,Farmer,43,N,"5,000",Oct-90
592,Household,150,Farmer,43,N,"5,000",Oct-90
593,Car,150,Farmer,43,N,"5,000",Oct-90
594,Health,150,Employee,43,Y,"5,000",Oct-90
595,Life,150,Employee,44,N,"5,000",Oct-90
596,Life,150,Employee,44,Y,"5,000",Oct-90
597,Life,150,Student,44,Y,"5,000",Oct-90
598,Household,150,Farmer,44,N,"5,000",Oct-90
599,Household,150,Executive emplyee,44,Y,"5,000",Oct-90
600,Health,150,Employee,44,Y,"5,000",Oct-90
601,Life,150,Employee,44,Y,"5,000",Oct-90
602,Household,150,Farmer,44,N,"5,000",Oct-90
603,Car,150,Farmer,44,Y,"5,000",Oct-90
604,Health,150,Farmer,44,N,"5,000",Oct-90
605,Car,999,Student,44,Y,"5,000",Oct-90
606,Car,150,Employee,44,Y,"5,000",Oct-90
607,Life,160,Employee,44,Y,"5,000",Oct-90
608,Household,160,Farmer,45,Y,"5,000",Oct-90
609,Life,150,Employee,45,Y,"5,000",Oct-90
610,Life,150,Farmer,45,Y,"5,000",Oct-90
611,Car,150,Employee,45,Y,"5,000",Oct-90
612,Car,150,Student,45,N,"5,000",Oct-90
613,Health,999,Farmer,45,Y,"5,000",Oct-90
614,Household,150,Farmer,45,Y,"5,000",Oct-90
615,Car,150,Farmer,45,Y,"5,000",Oct-90
616,Household,150,Employee,45,Y,"5,000",Oct-90
617,Household,150,Farmer,45,Y,"5,000",Oct-90
618,Car,150,Self-employed,45,Y,"5,000",Oct-90
619,Life,160,Employee,45,Y,"5,000",Oct-90
620,Health,150,Farmer,45,N,"5,000",Oct-90
621,Health,160,Employee,45,Y,"5,000",Oct-90
622,Health,150,Farmer,45,Y,"5,000",Oct-90
623,Health,999,Farmer,45,Y,"5,000",Oct-90
624,Life,150,Farmer,45,N,"5,000",Oct-90
625,Health,150,Farmer,45,Y,"5,000",Oct-90
626,Life,160,Employee,45,Y,"5,000",Oct-90
627,Life,150,Employee,45,N,"5,000",Oct-90
628,Car,160,Employee,45,Y,"5,000",Oct-90
629,Health,150,Employee,46,N,"5,000",Oct-90
630,Life,150,Farmer,46,Y,"5,000",Oct-90
631,Life,150,Employee,46,Y,"5,000",Oct-90
632,Household,150,Employee,46,Y,"5,000",Oct-90
633,Life,150,Executive emplyee,46,Y,"5,000",Oct-90
634,Car,150,Pupil,46,Y,"5,000",Oct-90
635,Life,150,Farmer,46,Y,"5,000",Oct-90
636,Life,150,Farmer,46,Y,"5,000",Oct-90
637,Life,150,Student,46,Y,"5,000",Oct-90
638,Life,160,Farmer,46,Y,"5,000",Oct-90
639,Health,160,Employee,46,N,"5,000",Oct-90
640,Health,150,Employee,46,N,"5,000",Oct-90
641,Health,150,Farmer,46,Y,"5,000",Oct-90
642,Life,150,Employee,46,Y,"5,000",Oct-90
643,Household,150,Employee,46,Y,"5,000",Oct-90
644,Life,150,Executive emplyee,46,Y,"5,000",Oct-90
645,Life,150,Employee,46,N,"5,000",Oct-90
646,Household,150,Executive emplyee,46,N,"5,000",Oct-90
647,Car,150,Student,47,Y,"5,000",Oct-90
648,Life,150,Farmer,47,Y,"5,000",Oct-90
649,Life,150,Pupil,47,Y,"5,000",Oct-90
650,Household,150,Farmer,47,N,"5,000",Oct-90
651,Health,150,Farmer,47,Y,"5,000",Oct-90
652,Life,150,Farmer,47,Y,"5,000",Oct-90
653,Life,150,Employee,47,Y,"5,000",Oct-90
654,Household,150,Farmer,47,Y,"5,000",Oct-90
655,Life,150,Farmer,47,Y,"5,000",Oct-90
656,Life,150,Employee,47,Y,"5,000",Oct-90
657,Household,150,Employee,47,Y,"5,000",Oct-90
658,Car,150,Farmer,47,Y,"5,000",Oct-90
659,Life,150,Employee,47,Y,"5,000",Oct-90
660,Car,150,Farmer,47,Y,"5,000",Oct-90
661,Health,150,Employee,47,Y,"5,000",Oct-90
662,Car,150,Employee,47,N,"5,000",Oct-90
663,Household,150,Executive emplyee,47,Y,"5,000",Oct-90
664,Car,160,Employee,47,Y,"5,000",Oct-90
665,Car,160,Farmer,47,N,"5,000",Oct-90
666,Life,150,Farmer,47,N,"5,000",Oct-90
667,Car,150,Employee,48,Y,"5,000",Oct-90
668,Health,160,Farmer,48,N,"5,000",Oct-90
669,Car,150,Farmer,48,Y,"5,000",Oct-90
670,Life,150,Employee,48,Y,"5,000",Oct-90
671,Life,150,Farmer,48,Y,"5,000",Oct-90
672,Life,150,Employee,48,Y,"5,000",Oct-90
673,Household,150,Employee,48,Y,"5,000",Oct-90
674,Household,150,Executive emplyee,48,Y,"5,000",Oct-90
675,Car,150,Farmer,48,Y,"5,000",Oct-90
676,Health,150,Employee,48,Y,"5,000",Oct-90
677,Life,150,Employee,48,N,"5,000",Oct-90
678,Health,150,Employee,48,Y,"6,000",Oct-90
679,Car,160,Farmer,48,Y,"6,000",Oct-90
680,Health,150,Employee,48,Y,"6,000",Oct-90
681,Life,150,Farmer,,N,"6,000",Oct-90
682,Life,150,Employee,48,Y,"6,000",Oct-90
683,Car,150,Employee,48,N,"6,000",Oct-90
684,Household,150,Student,49,Y,"6,000",Oct-90
685,Life,150,Farmer,49,N,"6,000",Oct-90
686,Life,150,Farmer,49,Y,"6,000",Oct-90
687,Life,150,Farmer,49,N,"6,000",Oct-90
688,Car,150,Farmer,49,Y,"6,000",Oct-90
689,Car,150,Farmer,49,Y,"6,000",Oct-90
690,Health,999,Employee,49,Y,"6,000",Oct-90
691,Car,160,Farmer,49,N,"6,000",Oct-90
692,Health,150,Employee,49,Y,"6,000",Oct-90
693,Life,150,Farmer,49,N,"6,000",Oct-90
694,Household,150,Employee,49,Y,"6,000",Oct-90
695,Car,150,Employee,49,Y,"6,000",Oct-90
696,Life,150,Farmer,49,Y,"6,000",Oct-90
697,Household,150,Employee,49,Y,"6,000",Oct-90
698,Life,150,Employee,49,Y,"6,000",Oct-90
699,Health,150,Employee,49,Y,"6,000",Oct-90
700,Health,150,Civil servant,49,Y,"6,000",Oct-90
701,Household,150,Farmer,50,Y,"6,000",Oct-90
702,Life,150,Farmer,50,Y,"6,000",Oct-90
703,Car,150,Employee,50,Y,"6,000",Oct-90
704,Life,150,Farmer,50,Y,"6,000",Oct-90
705,Car,150,Farmer,50,Y,"6,000",Oct-90
706,Health,150,Farmer,50,Y,"6,000",Oct-90
707,Life,150,Employee,50,Y,"6,000",Oct-90
708,Car,150,Farmer,50,N,"6,000",Oct-90
709,Car,150,Farmer,50,N,"6,000",Oct-90
710,Life,160,Executive emplyee,50,N,"6,000",Oct-90
711,Car,150,Employee,50,Y,"6,000",Oct-90
712,Life,150,Employee,50,N,"6,000",Oct-90
713,Life,150,Self-employed,50,Y,"6,000",Oct-90
714,Life,150,Employee,50,Y,"6,000",Oct-90
715,Car,150,Student,51,Y,"6,000",Oct-90
716,Health,160,Farmer,51,Y,"6,000",Oct-90
717,Life,150,Farmer,52,N,"6,000",Oct-90
718,Household,150,Farmer,52,Y,"6,000",Oct-90
719,Life,160,Employee,52,Y,"6,000",Oct-90
720,Life,150,Employee,52,Y,"6,000",Oct-90
721,Car,150,Student,52,Y,"6,000",Oct-90
722,Car,150,Farmer,52,Y,"6,000",Oct-90
723,Car,150,Employee,52,N,"6,000",Oct-90
724,Car,160,Executive emplyee,52,N,"6,000",Oct-90
725,Car,150,Employee,53,N,"6,000",Oct-90
726,Life,150,Farmer,,Y,"6,000",Oct-90
727,Life,150,Farmer,53,Y,"6,000",Oct-90
728,Health,150,Employee,53,N,"6,000",Oct-90
729,Life,160,Employee,53,Y,"6,000",Oct-90
730,Life,150,Student,53,Y,"6,000",Oct-90
731,Life,150,Employee,53,Y,"6,000",Oct-90
732,Life,150,Farmer,53,N,"6,000",Oct-90
733,Life,150,Employee,53,Y,"6,000",Oct-90
734,Household,150,Farmer,53,Y,"6,000",Oct-90
735,Car,150,Employee,53,Y,"6,000",Oct-90
736,Health,150,Employee,53,Y,"6,000",Oct-90
737,Life,150,Farmer,53,Y,"6,000",Oct-90
738,Life,150,Employee,53,Y,"6,000",Oct-90
739,Household,150,Farmer,54,Y,"6,000",Oct-90
740,Life,150,Employee,54,Y,"6,000",Oct-90
741,Life,160,Executive emplyee,54,N,"6,000",Oct-90
742,Life,150,Farmer,54,N,"6,000",Oct-90
743,Life,150,Employee,54,Y,"6,000",Oct-90
744,Car,150,Farmer,54,Y,"6,000",Oct-90
745,Life,150,Employee,54,Y,"6,000",Oct-90
746,Car,150,Student,54,Y,"6,000",Oct-90
747,Health,130,Farmer,54,Y,"6,000",Oct-90
748,Health,150,Employee,54,N,"6,000",Oct-90
749,Car,160,Employee,54,N,"6,000",Oct-90
750,Car,150,Employee,54,N,"6,000",Oct-90
751,Car,150,Student,54,N,"6,000",Oct-90
752,Life,150,Farmer,54,N,"6,000",Oct-90
753,Car,150,Employee,54,N,"6,000",Oct-90
754,Car,150,Employee,55,N,"6,000",Oct-90
755,Life,150,Employee,55,N,"6,000",Oct-90
756,Health,160,Student,55,Y,"7,000",Oct-90
757,Household,150,Executive emplyee,55,Y,"7,000",Oct-90
758,Car,160,Worker,55,N,"7,000",Oct-90
759,Household,150,Employee,55,Y,"7,000",Oct-90
760,Health,150,Employee,55,Y,"7,000",Oct-90
761,Household,160,Employee,55,Y,"7,000",Oct-90
762,Life,150,Employee,56,Y,"7,000",Oct-90
763,Life,150,Employee,56,Y,"7,000",Oct-90
764,Life,150,Employee,56,Y,"7,000",Oct-90
765,Health,150,Employee,56,Y,"7,000",Oct-90
766,Car,150,Employee,56,N,"7,000",Oct-90
767,Health,150,Employee,56,N,"7,000",Oct-90
768,Car,150,Employee,56,N,"7,000",Oct-90
769,Life,150,Farmer,56,Y,"7,000",Oct-90
770,Car,150,Employee,56,Y,"7,000",Oct-90
771,Car,150,Farmer,56,Y,"7,000",Oct-90
772,Life,150,Farmer,56,N,"7,000",Oct-90
773,Car,150,Farmer,57,Y,"7,000",Oct-90
774,Life,150,Employee,57,Y,"7,000",Oct-90
775,Life,150,Employee,57,Y,"7,000",Oct-90
776,Car,160,Farmer,57,Y,"7,000",Oct-90
777,Household,150,Farmer,57,Y,"7,000",Oct-90
778,Health,150,Farmer,57,Y,"7,000",Oct-90
779,Health,160,Student,57,Y,"7,000",Oct-90
780,Health,160,Student,57,Y,"7,000",Oct-90
781,Life,160,Employee,57,Y,"7,000",Oct-90
782,Life,160,Employee,57,N,"7,000",Oct-90
783,Health,150,Farmer,57,N,"7,000",Oct-90
784,Car,150,Farmer,57,Y,"7,000",Oct-90
785,Life,999,Employee,57,Y,"7,000",Oct-90
786,Life,150,Farmer,57,N,"7,000",Oct-90
787,Life,150,Farmer,57,Y,"7,000",Oct-90
788,Life,150,Employee,,N,"7,000",Oct-90
789,Car,150,Employee,58,Y,"7,000",Oct-90
790,Car,150,Employee,58,Y,"7,000",Oct-90
791,Life,150,Employee,58,Y,"7,000",Oct-90
792,Household,150,Farmer,58,Y,"7,000",Oct-90
793,Life,150,Farmer,58,Y,"7,000",Oct-90
794,Health,150,Farmer,58,Y,"7,000",Oct-90
795,Life,150,Employee,58,N,"7,000",Oct-90
796,Life,150,Employee,58,N,"7,000",Oct-90
797,Household,150,Student,58,Y,"7,000",Oct-90
798,Life,150,Worker,58,Y,"7,000",Oct-90
799,Car,150,Farmer,58,N,"7,000",Oct-90
800,Life,160,Executive emplyee,58,Y,"7,000",Oct-90
801,Household,150,Employee,59,Y,"7,000",Oct-90
802,Life,150,Student,59,Y,"7,000",Oct-90
803,Life,150,Pupil,59,N,"7,000",Oct-90
804,Life,150,Employee,59,Y,"7,000",Oct-90
805,Life,150,Employee,59,Y,"7,000",Oct-90
806,Health,150,Student,59,N,"7,000",Oct-90
807,Car,150,Farmer,59,Y,"7,000",Oct-90
808,Life,150,Self-employed,59,Y,"7,000",Oct-90
809,Life,150,Employee,59,Y,"7,000",Oct-90
810,Health,150,Employee,59,N,"7,000",Oct-90
811,Life,150,Executive emplyee,59,N,"7,000",Oct-90
812,Life,150,Civil servant,60,Y,"7,000",Oct-90
813,Life,150,Employee,60,Y,"7,000",Oct-90
814,Life,160,Employee,60,N,"7,000",Oct-90
815,Household,999,Farmer,60,Y,"7,000",Oct-90
816,Health,150,Employee,60,Y,"7,000",Oct-90
817,Life,150,Farmer,60,N,"7,000",Oct-90
818,Life,150,Civil servant,60,Y,"7,000",Oct-90
819,Household,150,Employee,60,Y,"7,000",Oct-90
820,Car,150,Student,60,Y,"7,000",Oct-90
821,Health,150,Employee,60,N,"7,000",Oct-90
822,Life,160,Civil servant,60,Y,"7,000",Oct-90
823,Car,150,Employee,60,Y,"7,000",Oct-90
824,Household,150,Farmer,60,Y,"7,000",Oct-90
825,Life,160,Pupil,60,N,"7,000",Oct-90
826,Health,160,Employee,60,Y,"7,000",Oct-90
827,Life,150,Student,60,Y,"7,000",Oct-90
828,Life,150,Employee,60,Y,"7,000",Oct-90
829,Car,150,Executive emplyee,60,Y,"7,000",Oct-90
830,Life,150,Farmer,60,Y,"7,000",Oct-90
831,Life,999,Employee,60,Y,"7,000",Oct-90
832,Health,150,Farmer,60,N,"7,000",Oct-90
833,Health,160,Farmer,60,Y,"7,000",Oct-90
834,Life,150,Employee,61,N,"7,000",Oct-90
835,Household,150,Executive emplyee,61,Y,"7,000",Oct-90
836,Household,150,Employee,61,Y,"7,000",Oct-90
837,Health,160,Farmer,61,Y,"7,000",Oct-90
838,Life,150,Student,61,Y,"7,000",Oct-90
839,Life,150,Executive emplyee,61,Y,"7,000",Oct-90
840,Life,150,Employee,61,Y,"7,000",Oct-90
841,Health,150,Employee,61,Y,"7,000",Oct-90
842,Health,150,Farmer,61,N,"7,000",Oct-90
843,Car,150,Employee,62,Y,"7,000",Oct-90
844,Life,160,Employee,62,Y,"7,000",Oct-90
845,Car,160,Employee,62,Y,"7,000",Oct-90
846,Life,150,Employee,62,N,"7,000",Oct-90
847,Car,150,Employee,,N,"7,000",Oct-90
848,Car,150,Farmer,62,Y,"7,000",Oct-90
849,Health,150,Civil servant,62,Y,"7,000",Oct-90
850,Life,150,Civil servant,62,Y,"7,000",Oct-90
851,Life,160,Civil servant,62,Y,"7,000",Oct-90
852,Health,150,Farmer,63,Y,"7,000",Oct-90
853,Life,150,Employee,63,Y,"7,000",Oct-90
854,Car,150,Farmer,63,Y,"7,000",Oct-90
855,Life,150,Student,63,Y,"7,000",Oct-90
856,Health,150,Civil servant,63,Y,"7,000",Oct-90
857,Health,160,Employee,63,Y,"8,000",Oct-90
858,Household,160,Employee,63,Y,"8,000",Oct-90
859,Car,150,Employee,64,Y,"8,000",Oct-90
860,Household,150,Civil servant,64,Y,"8,000",Oct-90
861,Life,150,Employee,64,N,"8,000",Oct-90
862,Household,150,Civil servant,64,Y,8K,Oct-90
863,Car,150,,64,N,"8,000",Oct-90
864,Health,160,Employee,64,Y,"8,000",Oct-90
865,Life,150,Employee,64,Y,"8,000",Oct-90
866,Life,150,Civil servant,65,Y,"8,000",Oct-90
867,Household,150,Employee,65,Y,"8,000",Oct-90
868,Car,150,Civil servant,65,Y,"8,000",Oct-90
869,Household,150,Executive emplyee,65,Y,"8,000",Oct-90
870,Life,160,Employee,65,Y,"8,000",Oct-90
871,Life,160,Civil servant,65,Y,"8,000",Oct-90
872,Car,150,Civil servant,65,Y,"8,000",Oct-90
873,Health,150,Farmer,65,Y,"8,000",Oct-90
874,Health,150,Civil servant,66,Y,"8,000",Oct-90
875,Life,150,Farmer,66,Y,"8,000",Oct-90
876,Car,160,Employee,66,Y,"8,000",Oct-90
877,Life,150,Employee,66,N,8K,Oct-90
878,Life,150,Employee,67,Y,"8,000",Oct-90
879,Household,150,Civil servant,67,Y,"8,000",Oct-90
880,Car,160,Civil servant,68,Y,"8,000",Oct-90
881,Life,150,Worker,68,Y,"8,000",Oct-90
882,Car,150,Civil servant,69,Y,"8,000",Oct-90
883,Health,150,Student,69,N,"8,000",Oct-90
884,Life,150,Farmer,69,Y,"8,000",Oct-90
885,,160,Civil servant,70,Y,"8,000",Oct-90
886,Health,150,Civil servant,71,N,"8,000",Oct-90
887,Household,150,Civil servant,72,Y,"8,000",Oct-90
888,Household,150,Civil servant,72,Y,"8,000",Oct-90
889,Life,150,Civil servant,72,Y,"8,000",Oct-90
890,Car,150,Civil servant,74,Y,"8,000",Oct-90
891,Life,150,Civil servant,75,Y,"8,000",Oct-90
892,Life,150,Civil servant,76,Y,"8,000",Oct-90
893,Car,150,Civil servant,76,N,"8,000",Oct-90
894,Car,150,Civil servant,,Y,"8,000",Oct-90
895,Life,150,Civil servant,82,N,"8,000",Oct-90
896,Life,150,Civil servant,84,Y,"8,000",Oct-90
897,Car,150,Civil servant,85,Y,"8,000",Oct-90
898,Car,150,Employee,25,Y,"8,000",Nov-90
899,Health,150,Student,26,Y,"8,000",Nov-90
900,Life,150,Employee,26,N,"8,000",Nov-90
901,Life,150,Farmer,26,N,"8,000",Nov-90
902,Health,160,Student,28,N,8K,Nov-90
903,Car,150,Employee,28,Y,"8,000",Nov-90
904,Car,150,Farmer,29,Y,"8,000",Nov-90
905,Health,150,Farmer,29,N,"8,000",Nov-90
906,Health,150,Student,29,Y,"8,000",Nov-90
907,Life,150,Employee,29,N,"8,000",Nov-90
908,Health,150,Employee,29,Y,"8,000",Nov-90
909,Life,150,Employee,29,Y,"8,000",Nov-90
910,Life,150,Student,30,N,"8,000",Nov-90
911,Life,150,Farmer,30,Y,"8,000",Nov-90
912,Health,150,Employee,30,Y,"8,000",Nov-90
913,Household,150,Employee,30,Y,"8,000",Nov-90
914,Life,150,Farmer,31,Y,"8,000",Nov-90
915,Life,150,Farmer,31,N,"8,000",Nov-90
916,Car,150,Employee,31,Y,"8,000",Nov-90
917,Car,150,Employee,32,Y,"8,000",Nov-90
918,,150,Farmer,32,N,"8,000",Nov-90
919,Life,150,Employee,32,N,"8,000",Nov-90
920,Car,150,Farmer,32,N,"8,000",Nov-90
921,Life,150,Employee,33,Y,"8,000",Nov-90
922,Life,150,Farmer,33,N,"8,000",Nov-90
923,Car,150,Farmer,33,Y,"8,000",Nov-90
924,Car,160,Farmer,33,N,"8,000",Nov-90
925,Car,150,Farmer,33,N,"8,000",Nov-90
926,Health,160,Employee,33,Y,"8,000",Nov-90
927,Life,150,Executive emplyee,33,N,"8,000",Nov-90
928,Life,150,Farmer,34,Y,8K,Nov-90
929,Car,150,Employee,34,Y,"8,000",Nov-90
930,Life,150,Farmer,34,Y,"8,000",Nov-90
931,Life,150,Farmer,34,Y,"8,000",Nov-90
932,Car,160,Employee,34,Y,"8,000",Nov-90
933,Life,150,Employee,34,Y,"8,000",Nov-90
934,Life,150,Farmer,35,N,"8,000",Nov-90
935,Life,150,Student,35,Y,"8,000",Nov-90
936,Car,150,Farmer,35,N,"8,000",Nov-90
937,Car,150,Farmer,35,Y,"8,000",Nov-90
938,Car,160,Farmer,35,N,"8,000",Nov-90
939,,150,Farmer,35,Y,"8,000",Nov-90
940,Car,150,Farmer,35,Y,"8,000",Nov-90
941,Life,150,Executive emplyee,35,Y,"8,000",Nov-90
942,Car,150,Farmer,36,Y,"8,000",Nov-90
943,Life,150,Student,36,N,"8,000",Nov-90
944,Household,150,Farmer,36,Y,"8,000",Nov-90
945,Car,160,Employee,36,Y,"8,000",Nov-90
946,Household,160,Farmer,36,Y,"8,000",Nov-90
947,Life,150,Farmer,36,Y,"8,000",Nov-90
948,Life,150,Employee,36,N,"8,000",Nov-90
949,Car,150,Farmer,36,Y,8K,Nov-90
950,Life,160,Employee,36,Y,"8,000",Nov-90
951,Life,150,Employee,36,Y,"8,000",Nov-90
952,Household,160,Employee,37,Y,"8,000",Nov-90
953,Health,150,Executive emplyee,37,Y,"8,000",Nov-90
954,Car,150,Employee,38,N,"8,000",Nov-90
955,Health,160,Employee,38,Y,"8,000",Nov-90
956,Life,150,Farmer,38,Y,"8,000",Nov-90
957,Household,150,Farmer,38,Y,"8,000",Nov-90
958,Life,150,Employee,38,Y,"8,000",Nov-90
959,Life,150,Farmer,38,Y,"8,000",Nov-90
960,Life,150,Employee,39,Y,"8,000",Nov-90
961,Life,150,Farmer,39,Y,"8,000",Nov-90
962,Life,160,Student,39,Y,"8,000",Nov-90
963,Life,150,Farmer,,Y,"8,000",Nov-90
964,Household,160,Employee,39,Y,"8,000",Nov-90
965,Life,150,Farmer,39,N,"8,000",Nov-90
966,Life,150,Employee,39,N,"8,000",Nov-90
967,Car,150,Farmer,40,Y,"8,000",Nov-90
968,Car,150,Farmer,40,Y,"8,000",Nov-90
969,Life,150,Farmer,40,Y,"8,000",Nov-90
970,Car,160,Farmer,40,N,"8,000",Nov-90
971,Life,150,Employee,40,N,"8,000",Nov-90
972,Life,160,Employee,41,Y,"8,000",Nov-90
973,Life,160,Employee,41,Y,"8,000",Nov-90
974,Household,160,Pupil,41,Y,"8,000",Nov-90
975,Health,150,Employee,41,Y,"8,000",Nov-90
976,Health,150,Farmer,41,Y,"8,000",Nov-90
977,Health,160,Student,41,N,"8,000",Nov-90
978,Household,150,Employee,41,Y,"8,000",Nov-90
979,Health,160,Employee,41,Y,"8,000",Nov-90
980,Life,160,Employee,42,Y,"8,000",Nov-90
981,Car,160,Employee,42,Y,"8,000",Nov-90
982,Household,150,Farmer,42,Y,"8,000",Nov-90
983,Household,150,Farmer,42,Y,"8,000",Nov-90
984,Household,160,Employee,42,Y,"8,000",Nov-90
985,Life,150,Employee,42,Y,"8,000",Nov-90
986,Life,150,,43,Y,"8,000",Nov-90
987,Household,150,Farmer,43,Y,"8,000",Nov-90
988,Life,150,Farmer,43,N,"8,000",Nov-90
989,Car,150,Employee,43,Y,"8,000",Nov-90
990,Health,150,Employee,43,Y,"8,000",Nov-90
991,Car,150,Employee,43,N,"8,000",Nov-90
992,Health,150,Employee,44,N,"8,000",Nov-90
993,Life,150,Employee,44,Y,"8,000",Nov-90
994,Life,150,Farmer,44,Y,8K,Nov-90
995,Life,150,Farmer,44,Y,"8,000",Nov-90
996,Life,160,Employee,44,Y,"8,000",Nov-90
997,Life,160,Farmer,44,N,"8,000",Nov-90
998,Car,150,Employee,44,Y,"8,000",Nov-90
999,Life,150,Employee,44,Y,"8,000",Nov-90
1000,Life,150,Employee,44,N,"9,000",Nov-90
1001,Car,150,Executive emplyee,44,N,"9,000",Nov-90
1002,Life,160,Farmer,45,Y,"9,000",Nov-90
1003,Life,150,Employee,45,Y,"9,000",Nov-90
1004,Life,160,Employee,45,Y,"9,000",Nov-90
1005,Life,150,Employee,45,Y,"9,000",Nov-90
1006,Life,160,Employee,45,Y,"9,000",Nov-90
1007,Life,150,Farmer,45,N,"9,000",Nov-90
1008,Life,150,Farmer,45,N,"9,000",Nov-90
1009,Household,150,Farmer,45,Y,"9,000",Nov-90
1010,Household,150,Executive emplyee,45,N,"9,000",Nov-90
1011,Life,150,Farmer,45,Y,"9,000",Nov-90
1012,Life,150,Employee,45,Y,"9,000",Nov-90
1013,Life,150,Employee,45,Y,"9,000",Nov-90
1014,Life,150,Farmer,46,Y,"9,000",Nov-90
1015,Household,150,Employee,46,Y,"9,000",Nov-90
1016,Life,150,Employee,46,Y,"9,000",Nov-90
1017,Car,160,Farmer,46,Y,"9,000",Nov-90
1018,Life,160,Executive emplyee,46,N,"9,000",Nov-90
1019,Household,160,Employee,46,Y,"9,000",Nov-90
1020,Life,160,Employee,46,Y,"9,000",Nov-90
1021,Health,150,Employee,46,Y,"9,000",Nov-90
1022,Life,150,Farmer,46,Y,"9,000",Nov-90
